gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
B230209E15Rik,1650.827474,0.317593812,0.090177884,3.521859234,0.000428532,0.005768807
Prxl2b,827.9212656,0.403540851,0.114602489,3.521222378,0.000429562,0.005768807
Notch2,634.9150107,-0.514303484,0.146060528,-3.521166815,0.000429652,0.005768807
Eif2b3,433.6996287,0.502615127,0.142697846,3.522233445,0.000427927,0.005765894
Prelid1,2605.958652,0.264829566,0.075152588,3.52389151,0.000425258,0.005734987
Sar1b,2089.61752,0.277903015,0.078861679,3.523929732,0.000425197,0.005734987
Cope,1661.860251,0.312753722,0.088738523,3.524441384,0.000424377,0.005733209
Klhl2,3745.979344,-0.340585536,0.096562745,-3.527090459,0.000420153,0.00568117
Man1a,985.0232132,-0.469811464,0.133134998,-3.528835166,0.000417393,0.005648842
Lamtor4,996.0293381,0.433039757,0.122677365,3.529907543,0.000415705,0.005630979
Lamb3,215.4754513,0.665309663,0.188089701,3.537193474,0.000404403,0.005482748
Cpne7,1239.867233,0.355585053,0.100510763,3.537780833,0.000403505,0.005475421
Sstr1,517.1240948,0.403641223,0.114049751,3.539167943,0.00040139,0.005451566
Arl1,3651.268877,0.266460837,0.075224893,3.542189644,0.00039682,0.005394284
Dpy30,594.9456643,0.387587287,0.109390618,3.543149277,0.000395379,0.005379474
Sntb2,296.5194774,-0.546091742,0.154118354,-3.543327116,0.000395112,0.005379474
Magi2,2016.306317,-0.28005546,0.0789587,-3.546860072,0.000389852,0.005313726
Rfx7,937.9563627,-0.358707959,0.101118134,-3.547414754,0.000389032,0.00530728
Prrc2c,6116.047443,-0.247909004,0.069878919,-3.547693735,0.00038862,0.005306396
Nptxr,12069.11236,-0.323629733,0.09118856,-3.549016801,0.000386672,0.005284523
Sat1,889.6507173,0.5123321,0.144223517,3.552347848,0.00038181,0.00522741
Psmc1,5184.63908,0.284378501,0.080021812,3.55376234,0.000379762,0.005204036
Stxbp5l,994.6014467,-0.363382619,0.102192005,-3.555881091,0.000376714,0.0051669
Mast3,3048.03172,-0.33194171,0.093297437,-3.557886685,0.000373851,0.005132223
Rab6b,15619.80382,-0.264351062,0.074258855,-3.55985914,0.000371054,0.005098405
Gm10282,832.5857293,0.475294802,0.133497108,3.56033782,0.000370378,0.005093697
BC031181,4122.029588,0.303810619,0.08527125,3.562872819,0.000366818,0.005049284
Nrep,4115.540833,0.313940951,0.088066379,3.56482182,0.000364103,0.005019656
Dpp9,843.3522689,-0.35814512,0.100471243,-3.564653025,0.000364338,0.005019656
Popdc3,115.1861193,0.800031005,0.224395503,3.565272009,0.000363479,0.005016863
Rps28,3259.262863,0.282111317,0.079110471,3.566042683,0.000362412,0.00500666
Npas4,890.4462171,0.456709162,0.128071381,3.566051672,0.0003624,0.00500666
Tmem44,561.3962239,-0.427625941,0.11987272,-3.567333268,0.000360633,0.004991091
Rictor,1290.409211,-0.370719812,0.103899787,-3.568051688,0.000359646,0.004981938
Adarb2,1722.188737,-0.317484865,0.08894587,-3.569416589,0.000357777,0.004964228
Sap30bp,1581.462141,0.333596066,0.093463841,3.56925268,0.000358001,0.004964228
Stag1,793.3708807,-0.383156305,0.10735008,-3.569222361,0.000358042,0.004964228
Uggt2,599.810598,-0.381755619,0.106920052,-3.570477305,0.000356331,0.004953977
Il1rap,470.4639801,-0.447141987,0.125221627,-3.570804807,0.000355886,0.004952289
Farp1,1648.45388,-0.282380758,0.079073506,-3.571117212,0.000355462,0.00495089
Ap2m1,14699.37905,0.253552231,0.070995735,3.571372737,0.000355115,0.00495057
Rab33a,320.9106161,0.544763611,0.152506816,3.572060753,0.000354183,0.004942084
Adgra3,519.6457464,-0.445421135,0.124659993,-3.573088089,0.000352796,0.004927223
Arhgap1,1293.596558,-0.320341072,0.089625515,-3.574217379,0.000351277,0.004910493
Rab11fip2,1655.948098,-0.314364076,0.087929673,-3.575176233,0.000349992,0.004897007
Laptm4a,5202.348943,0.24951121,0.069722598,3.578627526,0.000345403,0.004837228
Nr2f2,308.6263416,-0.545562412,0.152428947,-3.579126036,0.000344745,0.004832436
Tmcc3,544.8956932,-0.410821673,0.114698513,-3.581752371,0.000341297,0.004788494
Cuedc2,2068.642291,0.360255225,0.10051113,3.584232153,0.000338071,0.004747589
Gstm1,4468.209401,-0.319123653,0.088970751,-3.586837808,0.000334712,0.004706939
Kcnj6,303.8647453,-0.63326972,0.176559769,-3.586715848,0.000334869,0.004706939
Ndufs5,1476.29604,0.340875162,0.095022042,3.587327248,0.000334085,0.004704568
Slc4a8,1846.443331,-0.315634378,0.08796165,-3.588318076,0.000332818,0.004693645
Ppp1r16b,1544.966994,-0.340458324,0.094883455,-3.588173759,0.000333002,0.004693645
St8sia1,646.2647138,-0.37752464,0.105158541,-3.590052106,0.000330612,0.004668557
Unc13b,674.331954,0.468213286,0.130392918,3.5907877,0.00032968,0.004659702
Kmt2a,2540.272345,-0.350008799,0.0974002,-3.593512106,0.00032625,0.004615494
Man1c1,506.6594092,-0.567061843,0.157792247,-3.593724366,0.000325985,0.004615494
Tnks2,4878.179051,-0.301510455,0.083863883,-3.595236031,0.000324098,0.004597526
Gm17322,147.4141852,0.867826084,0.241327329,3.596053902,0.000323081,0.004587629
Ndnf,906.4983216,-0.395832282,0.110060759,-3.596488752,0.000322542,0.004584226
Slc44a1,768.8203996,-0.38532631,0.1070816,-3.598436237,0.000320136,0.004554274
Gnaq,6251.363333,-0.23440966,0.065125401,-3.599358397,0.000319003,0.004542381
Sv2c,1800.580323,-0.298779072,0.082981942,-3.600531202,0.000317568,0.004526154
Msra,872.9188949,0.355309469,0.098657693,3.601437022,0.000316463,0.004514618
Scn3a,2276.782353,-0.309171013,0.085790979,-3.603770677,0.000313634,0.004482618
Abcc4,206.7953907,-0.595742544,0.165287159,-3.60428812,0.00031301,0.004477883
Med13,1870.088118,-0.290248996,0.080500894,-3.605537549,0.000311507,0.004460565
Tmem74,474.8538711,0.454126454,0.125920133,3.606464212,0.000310398,0.004448839
Dock7,1064.42916,-0.321823602,0.08915228,-3.609819088,0.000306411,0.004399942
Csrp2,237.3457204,0.778173084,0.215491133,3.611160571,0.00030483,0.004381356
Gm7292,1115.461417,-0.431966034,0.119573064,-3.612569757,0.000303178,0.004361706
Pcnx,3315.423539,-0.275672224,0.076302721,-3.612875395,0.00030282,0.004360669
Zswim6,1085.862459,-0.33136472,0.091656774,-3.615278005,0.000300025,0.004324495
Cdc37,3442.206385,0.28350708,0.078408675,3.615761651,0.000299466,0.004320501
Abl2,1977.487479,-0.291800215,0.080674009,-3.617028802,0.000298004,0.004304449
Trerf1,425.534106,-0.505832308,0.139642904,-3.622327323,0.000291964,0.00422423
Cdkl4,139.3484121,-0.744690784,0.205579251,-3.622402459,0.00029188,0.00422423
Cort,237.6476126,0.645680702,0.178143495,3.624497774,0.000289524,0.004196856
Usf3,997.9272465,-0.340447288,0.093892626,-3.625921467,0.000287933,0.004177758
Prrc2b,8243.703674,-0.305548342,0.084219606,-3.627995398,0.00028563,0.004148286
Ppp1r11,2036.013717,0.348933659,0.096119,3.630225652,0.000283174,0.004116514
Afap1,990.8722921,-0.43157148,0.118729011,-3.634928615,0.000278058,0.00404599
Hyls1,202.3223076,0.662751908,0.18231696,3.63516323,0.000277805,0.00404599
Samd5,251.52044,-0.637021894,0.175167555,-3.636643174,0.000276214,0.004026828
Nr2c2,1238.065804,-0.33038377,0.090806903,-3.638311192,0.000274432,0.00400466
Rab11fip4,4772.597295,-0.263388463,0.072376936,-3.63912146,0.00027357,0.003996869
Pcbd2,377.2205726,0.516024483,0.141769663,3.639879462,0.000272766,0.003991776
Nbl1,691.3145949,-0.389941904,0.107106411,-3.640696212,0.000271902,0.003982945
Mvb12b,2313.383997,-0.296947801,0.081549545,-3.64131768,0.000271246,0.00397715
Ano6,506.5514062,-0.427822866,0.117451146,-3.642560174,0.00026994,0.003961795
Mbnl1,1218.897617,-0.365320799,0.100261354,-3.643685087,0.000268762,0.0039483
Lhx2,2598.172858,0.294545654,0.080829266,3.644047126,0.000268384,0.003946539
Tmem242,1747.018667,0.307428404,0.084353552,3.644522345,0.000267889,0.003943046
Wsb1,1819.728677,0.386502412,0.106002479,3.646163912,0.000266184,0.00392173
Stac2,358.1648996,0.491632451,0.134829206,3.64633499,0.000266007,0.00392173
Bex4,687.4827344,0.408983885,0.112147232,3.646847798,0.000265477,0.003918862
Krtcap2,997.9050881,0.35335519,0.096875276,3.647527048,0.000264776,0.003912296
Mrpl11,1041.119605,0.346240365,0.094884336,3.64907822,0.000263183,0.003892512
Clasp2,7523.459813,-0.258312712,0.070781265,-3.649450339,0.000262802,0.00389064
Prkcb,3776.574094,-0.309402226,0.084717819,-3.652150494,0.000260053,0.003853679
Dnm3,2643.724099,-0.30281276,0.082886103,-3.653359833,0.000258831,0.003839286
Adrb1,279.6189962,-0.604688084,0.165485895,-3.654015864,0.00025817,0.003833202
Jcad,1104.423604,-0.403524007,0.110384415,-3.655624801,0.000256556,0.003812941
Plat,1026.255901,0.356526014,0.097513039,3.656188124,0.000255994,0.003808277
Arf2,2098.780964,0.346142647,0.094618584,3.65829453,0.000253899,0.003780798
Ramac,2157.212386,0.433899272,0.118532903,3.660580823,0.000251644,0.003750871
Anks1b,7272.587057,-0.250784279,0.068497178,-3.661235188,0.000251002,0.003748199
Gls,6991.504984,-0.267253427,0.072999853,-3.661013215,0.00025122,0.003748199
Alg10b,1445.181327,-0.377981698,0.103196363,-3.66274243,0.000249529,0.003730257
Igsf11,737.1173328,-0.391087797,0.106760036,-3.663241506,0.000249044,0.003726637
Pfkfb3,876.7515167,0.429120407,0.116873949,3.67165147,0.000240988,0.003616715
Zfp362,660.8761327,-0.386076784,0.105092066,-3.673700585,0.000239063,0.003591344
Rasa3,2395.283542,-0.270869714,0.073724171,-3.674096432,0.000238693,0.003589307
Usp22,8035.071718,-0.25141954,0.068403512,-3.67553555,0.000237351,0.003572646
Podxl2,2372.000192,0.304289792,0.082785303,3.675649898,0.000237245,0.003572646
Gm3365,158.4289315,0.706094683,0.192105011,3.675566183,0.000237323,0.003572646
Diras2,5400.159466,-0.402307241,0.109423983,-3.676591104,0.000236371,0.003568439
Rb1,739.2463748,-0.37604816,0.102189328,-3.679916159,0.000233311,0.003525711
Kcnip4,497.1503788,-0.528949083,0.14369405,-3.681078523,0.000232249,0.003513146
Smim13,3847.833089,-0.270988027,0.07360458,-3.681673434,0.000231708,0.003508427
Sh3pxd2a,469.7892848,-0.457116841,0.124110622,-3.683140353,0.000230378,0.003491749
Utrn,543.9514038,-0.476010827,0.129213116,-3.683920358,0.000229674,0.003484529
Large1,5707.977798,0.250475844,0.067932593,3.687123268,0.000226804,0.003444395
Acsl1,1087.343325,-0.336162784,0.091116284,-3.689382072,0.000224799,0.003417353
Use1,1138.420537,0.439832656,0.119200771,3.689847408,0.000224389,0.003414502
Raph1,1463.1461,-0.341301467,0.092314537,-3.697158411,0.000218026,0.003320992
Hdac4,1290.67249,-0.342242743,0.092527076,-3.698838839,0.000216588,0.003302374
Rpl3,5263.263142,0.279108937,0.075439025,3.699795127,0.000215774,0.003293239
Zfp536,382.3277943,-0.515233731,0.139240699,-3.700309859,0.000215336,0.003289849
Celsr2,3644.672202,-0.313975664,0.084835145,-3.701009361,0.000214744,0.003284073
Cops6,3336.099118,0.356206524,0.096207903,3.702466374,0.000213514,0.003268856
Tmem9,2636.352115,0.327758886,0.088525072,3.702441349,0.000213535,0.003268856
Cand1,3488.482864,-0.255044174,0.0688676,-3.70339861,0.00021273,0.003263073
Hmgb1,6853.806416,0.308868626,0.083393549,3.703747211,0.000212438,0.003261861
Nectin3,1075.121455,-0.41251433,0.111377068,-3.703763608,0.000212424,0.003261861
Rpl17,5688.389249,0.322756816,0.087104958,3.705378222,0.000211076,0.003247463
Purb,9776.273246,-0.233486682,0.063001981,-3.706021273,0.000210541,0.003242495
Mrpl9,1012.5782,0.337126279,0.090934011,3.707372784,0.000209421,0.003228497
Klhdc10,3910.492371,-0.263942207,0.071183686,-3.707903044,0.000208983,0.003227462
Rtl8a,410.1333739,-0.500349681,0.134948459,-3.707709474,0.000209142,0.003227462
Hmox2,1284.898276,0.37571283,0.101318594,3.708231773,0.000208712,0.003227327
Gabra4,1868.516819,-0.361903161,0.09755325,-3.709801179,0.000207422,0.003210633
Rpl19,3373.171317,0.266555947,0.071777831,3.713624964,0.000204312,0.00316569
Cited2,1374.16983,-0.312886215,0.084242054,-3.714133261,0.000203901,0.003162539
Rprml,1169.063166,0.347362347,0.093458012,3.716774414,0.000201782,0.003132852
Rpl8,6024.65207,0.254910579,0.068549418,3.718639566,0.000200299,0.003112974
Stxbp6,1136.634449,-0.450888612,0.121212164,-3.719829751,0.000199357,0.003101494
Fgf11,667.5709123,0.420395641,0.113013989,3.71985489,0.000199337,0.003101494
Acat1,3928.448652,0.284554665,0.076452384,3.721985515,0.000197662,0.003081397
Osbpl1a,2293.037589,-0.304708216,0.081809222,-3.724619417,0.00019561,0.003056129
Mfge8,1732.788986,0.296306567,0.079559128,3.724356664,0.000195814,0.003056129
Ubald2,923.1138143,0.439988816,0.118139339,3.724320943,0.000195842,0.003056129
Apoo,993.9456156,0.389939322,0.104634767,3.726670729,0.000194026,0.003037087
Slc8a1,6393.895768,-0.272043306,0.072990675,-3.727096704,0.000193698,0.003035067
Ppih,352.836156,0.502700351,0.134836272,3.728227885,0.000192831,0.003024579
Cntn2,619.0307685,0.453947818,0.12170868,3.72979001,0.000191639,0.003008975
Polr1c,763.9414655,0.393237932,0.105387452,3.731354384,0.000190453,0.002993421
Etv6,424.3377392,-0.491833264,0.131757355,-3.732871407,0.000189309,0.002978505
Nek7,1356.199748,-0.376301231,0.100777825,-3.733968573,0.000188486,0.002968606
Nop10,1425.683365,0.329470941,0.088227267,3.734343716,0.000188205,0.002967241
Foxp1,854.457129,-0.410265484,0.10975878,-3.737883053,0.000185576,0.00292881
Txnrd3,162.8564219,0.766180221,0.20480576,3.741009141,0.000183283,0.002895604
Trappc1,817.4433731,0.373297971,0.099670783,3.74530991,0.000180171,0.002849388
Snhg14,1764.343383,-0.365286942,0.097505207,-3.746332645,0.000179439,0.00284074
Spen,1715.0737,-0.352860626,0.094188061,-3.746341349,0.000179432,0.00284074
Pdia6,4525.268526,0.349614542,0.093287927,3.747693323,0.000178468,0.00283124
Tmem97,632.6636487,0.43078312,0.11490083,3.749173267,0.000177418,0.002817509
Chrna7,507.8325317,0.426999578,0.113881652,3.749502826,0.000177186,0.002816734
Nenf,693.1260258,0.401357678,0.107012166,3.750579909,0.000176426,0.002807579
Meis2,3334.612391,-0.282878222,0.075340558,-3.75466056,0.000173577,0.002765111
Ypel2,1854.9612,-0.349158288,0.092917074,-3.757740898,0.000171454,0.00273415
Sln,97.14292698,1.020065592,0.271381527,3.75878787,0.000170739,0.002725578
Shtn1,1578.000837,0.3016585,0.080245063,3.75921569,0.000170447,0.002725354
Adcy3,993.8043195,-0.386788302,0.102894684,-3.759069823,0.000170546,0.002725354
Islr,568.874866,-0.468771458,0.124674388,-3.759965987,0.000169936,0.00272335
Pip5k1b,332.2677616,-0.547119423,0.145519104,-3.759777282,0.000170065,0.00272335
Tceal5,2777.613496,0.336193463,0.089391971,3.760891059,0.000169309,0.002716941
Zbtb20,3560.772204,-0.309501605,0.082217773,-3.764412413,0.000166941,0.002681756
Tmem258,855.9154764,0.37896865,0.100654053,3.765061016,0.000166508,0.002677616
Grpel1,1413.850126,0.326531238,0.086709865,3.765791083,0.000166023,0.002672614
Rpl4,9873.811964,0.255655294,0.067794781,3.771017355,0.000162583,0.002620008
Gm13340,3556.482968,0.331882686,0.087984458,3.772060371,0.000161905,0.002611829
Mrpl24,771.5591009,0.429700828,0.113877452,3.773361815,0.000161062,0.00260098
Nalcn,2905.19776,-0.277172521,0.073441571,-3.774054892,0.000160615,0.002599467
Ndufb6,1323.736752,0.387913802,0.102792106,3.773770343,0.000160799,0.002599467
Col22a1,240.2345622,0.765497568,0.202808421,3.774486114,0.000160338,0.002599467
Maml3,310.2388582,-0.588143135,0.155793515,-3.775145169,0.000159915,0.002596149
Sh3bgrl2,488.1527595,-0.480429728,0.127201825,-3.776909084,0.000158787,0.002580579
9330162G02Rik,1497.45111,-0.430215008,0.11386376,-3.778331293,0.000157883,0.002570152
Drp2,1040.288066,-0.367374123,0.097235671,-3.778182626,0.000157977,0.002570152
Tecr,9221.251742,0.247422845,0.06547092,3.779125809,0.00015738,0.002565896
Ngf,183.6023939,0.777358225,0.205677033,3.779509139,0.000157138,0.002564684
1810022K09Rik,650.8852498,0.409801502,0.108381953,3.781086155,0.000156146,0.002551213
St8sia5,627.3811855,-0.423357462,0.111919346,-3.782701371,0.000155135,0.002540136
1700001L19Rik,314.2063665,0.526660757,0.139168246,3.784345725,0.000154113,0.002526106
Aak1,6795.812942,-0.241190175,0.063716686,-3.785353402,0.00015349,0.002518591
Gm48265,120.2436592,0.971264926,0.256374103,3.788467371,0.000151579,0.002489909
Plcxd2,937.0174414,0.423465031,0.111600225,3.794481878,0.000147952,0.002435556
Ufc1,1525.858486,0.334221412,0.087975989,3.79900717,0.000145277,0.002399265
Sec16a,1208.590816,-0.359946075,0.094739149,-3.799338284,0.000145083,0.002398652
2900026A02Rik,676.963765,-0.468782369,0.123360802,-3.800091776,0.000144643,0.002393959
Trps1,518.8681033,-0.446293153,0.117425182,-3.800659677,0.000144311,0.002391066
Ubl3,2742.0652,-0.29185452,0.076650813,-3.807585422,0.00014033,0.002327626
Vbp1,2686.496016,0.32488897,0.085318048,3.807974715,0.00014011,0.002326489
2810025M15Rik,892.6564607,0.381133252,0.100054363,3.809261698,0.000139382,0.002316929
Kif21b,5067.408996,-0.348498127,0.091434301,-3.811459397,0.000138149,0.002298921
B230334C09Rik,2997.126826,-0.32458252,0.085101632,-3.814057505,0.000136704,0.002277352
Naca,4421.977972,0.252314764,0.066146525,3.814482531,0.000136469,0.002275915
Emd,1129.586074,0.404292128,0.105956907,3.815627869,0.000135837,0.002267857
Eif4ebp1,373.1449833,0.568188111,0.148894538,3.816044015,0.000135608,0.002266512
Mras,3954.219903,-0.261668347,0.068561968,-3.816523274,0.000135345,0.002264942
Rbp1,762.2230583,0.400250678,0.104874167,3.816484947,0.000135366,0.002264942
Lmo7,1615.287295,-0.390274039,0.102198043,-3.818801494,0.000134102,0.002249405
Aprt,842.0312455,0.367003329,0.096106265,3.818724306,0.000134144,0.002249405
Alk,225.9880786,-0.658133058,0.172321679,-3.819212193,0.000133879,0.002249405
Zdhhc2,1592.144266,-0.324089818,0.084835959,-3.820193963,0.000133347,0.002243424
Plcl2,1655.285603,-0.349960711,0.091556194,-3.822359751,0.000132181,0.002226254
Pdap1,3530.481038,0.295314647,0.0772516,3.822764129,0.000131964,0.002225056
Kalrn,7425.392283,-0.241731373,0.063206667,-3.824460061,0.000131059,0.002216789
Wasf3,3334.462097,-0.28662888,0.074951028,-3.824215451,0.000131189,0.002216789
Ift22,2046.176462,0.407036561,0.106443912,3.823953408,0.000131329,0.002216789
Syn1,6235.14905,-0.397399668,0.103819902,-3.827779271,0.000129305,0.002189873
Fam13b,1045.819641,-0.51343074,0.134008748,-3.831322568,0.000127456,0.002160963
Sdk1,216.344835,-0.683171125,0.17829538,-3.831681596,0.00012727,0.002160206
Ndufa5,2047.689659,0.352453646,0.091964127,3.832512265,0.000126841,0.002155315
Mcu,1130.649431,-0.400843353,0.104575434,-3.833054627,0.000126562,0.002152959
Magee1,3068.096148,-0.304216981,0.079356292,-3.833558414,0.000126303,0.002150945
Slc25a22,3054.644986,-0.381645241,0.09947199,-3.836710641,0.000124693,0.002125902
Cntn4,240.3076071,-0.699693504,0.182237165,-3.839466575,0.000123302,0.002104527
Ppargc1a,995.9118321,-0.389944478,0.101498825,-3.841862004,0.000122104,0.00208804
Prpf31,915.4738269,0.397798846,0.103548383,3.841671258,0.000122199,0.00208804
Pin4,426.9521626,0.484262637,0.126002954,3.843264176,0.000121409,0.002079174
Adam23,2852.83973,-0.306384204,0.079609093,-3.848608164,0.000118791,0.002036624
Bcl6,283.7885729,-0.610528095,0.158616048,-3.849094109,0.000118555,0.002034869
Timm23,1313.88764,0.375164076,0.09743774,3.85029532,0.000117975,0.00202719
Polr2c,980.7775863,0.407070079,0.10568901,3.85158379,0.000117356,0.00201882
Megf11,579.8710827,-0.516279603,0.134008067,-3.852600938,0.00011687,0.002012713
6530403H02Rik,136.5755531,0.831832004,0.21589526,3.852942404,0.000116707,0.002012173
Ext1,1234.966628,-0.35208267,0.091349473,-3.854238679,0.00011609,0.002003802
Slc45a4,1436.856119,-0.340200068,0.088219821,-3.856277021,0.000115127,0.001990109
Efcab6,236.5984648,0.729453234,0.189164115,3.856192465,0.000115167,0.001990109
Pgam1,5299.020692,0.347831536,0.090159867,3.857941974,0.000114346,0.001980396
Epha5,4617.457901,-0.28246476,0.07321263,-3.858142497,0.000114252,0.001980396
Usp2,974.2960477,-0.364864256,0.09456637,-3.85828764,0.000114184,0.001980396
Arhgap21,4176.32384,-0.266604542,0.068936612,-3.867386752,0.000110008,0.001913937
Hmgb2,967.0984307,0.535017003,0.138157626,3.872511553,0.00010772,0.001876259
Ppp3ca,20216.27976,-0.240933991,0.062212007,-3.87278924,0.000107597,0.001876259
Rapgef4,2242.09061,-0.288572693,0.074458055,-3.875641041,0.000106344,0.001856535
Shc3,785.4562179,-0.4351018,0.112253291,-3.876071654,0.000106156,0.001855372
Cox7b,4482.949975,0.298863769,0.0770375,3.879458305,0.000104689,0.001831824
Aplp2,14231.53641,-0.248911762,0.064122668,-3.881806067,0.000103684,0.001816303
Gls2,117.1355995,0.917549234,0.236336766,3.882380425,0.000103439,0.001814095
Ndufb3,1513.825484,0.313257613,0.080623982,3.885414823,0.000102155,0.001793641
Auts2,1733.032461,-0.386289391,0.09939591,-3.886371098,0.000101754,0.001788647
Mrpl13,1183.322698,0.390884314,0.100570998,3.886650451,0.000101637,0.001788646
Cyld,2152.842012,-0.397760109,0.102277421,-3.889031456,0.000100645,0.001773232
Cobl,1070.181757,-0.488456366,0.12557587,-3.889731093,0.000100355,0.001770167
Tmsb4x,30130.24827,0.287640153,0.073933479,3.890526422,0.000100027,0.001766427
Ahi1,6114.732885,-0.31091255,0.079881309,-3.892181455,9.93469e-05,0.001758463
Czib,949.637295,0.41386114,0.106315248,3.892773112,9.91048e-05,0.001756227
Per2,538.3166643,-0.481709275,0.123744575,-3.89277085,9.91058e-05,0.001756227
Atp6v1d,6361.244562,0.306385713,0.078510225,3.90249439,9.52064e-05,0.001691048
Cox8a,8441.159895,0.256821281,0.065786906,3.903835835,9.468e-05,0.001683653
Abi2,4787.04711,-0.305945666,0.078358493,-3.904435309,9.44457e-05,0.00168144
Emc2,1851.849332,0.342582911,0.087741086,3.90447541,9.443e-05,0.00168144
Tnr,4254.552946,-0.270105886,0.06915197,-3.905975308,9.38461e-05,0.001674665
Peg3,8670.911039,-0.322646096,0.082527761,-3.909546233,9.24697e-05,0.001655434
Setbp1,1432.904963,-0.328198653,0.083956838,-3.909135447,9.2627e-05,0.001655434
Gpr155,771.7633401,-0.429512234,0.1098764,-3.909049024,9.26602e-05,0.001655434
Mllt11,15986.37136,0.271628008,0.069415193,3.913091578,9.1122e-05,0.00163548
Sec11a,892.3315192,0.377007987,0.096351852,3.912825544,9.12224e-05,0.00163548
Ephb1,338.5033164,-0.578318255,0.147726049,-3.914802148,9.04784e-05,0.001625953
Gpx1,795.9033515,-0.520357347,0.132681641,-3.921848891,8.78721e-05,0.001580974
Fryl,1132.182935,-0.403702167,0.102886596,-3.923758626,8.71781e-05,0.001572187
Nudt2,618.2438027,0.466577585,0.118873812,3.924982119,8.67362e-05,0.001566064
Atp8a1,4656.465205,-0.281155269,0.0716114,-3.926124465,8.63255e-05,0.00156081
Zfp516,442.8116811,-0.499227254,0.127156819,-3.926075353,8.63431e-05,0.00156081
Chga,3153.26397,0.279083686,0.071069754,3.926898168,8.60484e-05,0.001559168
Hapln1,3286.740108,-0.456401137,0.116194943,-3.927891557,8.56938e-05,0.001554586
Mageh1,1124.924389,0.382614027,0.097333204,3.930971264,8.46034e-05,0.001536627
Mrps11,582.7179066,0.465640956,0.118433151,3.931677517,8.43552e-05,0.00153394
Brk1,4954.11713,0.333356764,0.084743202,3.933728674,8.36382e-05,0.001522713
Atf2,2604.122543,-0.359876459,0.091470585,-3.934340836,8.34253e-05,0.001520648
Chmp2a,1830.891773,0.375099192,0.095245507,3.938235026,8.20832e-05,0.001497969
Rap1gds1,3920.885666,-0.333151804,0.084582725,-3.938768856,8.19008e-05,0.001496426
Chmp4b,4308.991544,0.311684722,0.079104547,3.940161878,8.14266e-05,0.001489543
Polr2e,1478.401301,0.385069834,0.097709353,3.940972101,8.11521e-05,0.001486298
Kif2a,2607.68404,-0.310012743,0.078637011,-3.942326137,8.06951e-05,0.001479701
Kpna4,2546.814834,0.292542323,0.074195853,3.942839255,8.05226e-05,0.001479701
Tomm5,979.1307017,0.368649486,0.093504452,3.94258753,8.06072e-05,0.001479701
Ndufb7,1277.079135,0.396322123,0.10049322,3.943769788,8.02107e-05,0.001476127
Hspa12a,3264.92338,-0.293038716,0.074259904,-3.946123032,7.94268e-05,0.001464632
March4,1998.141074,0.373837052,0.094739868,3.945931725,7.94903e-05,0.001464632
Sppl3,986.2168236,-0.38076573,0.096486606,-3.946306596,7.9366e-05,0.001464632
Rell2,582.4578278,0.484378998,0.122703603,3.947553171,7.8954e-05,0.001460028
Herc1,4054.65525,-0.28710567,0.072724397,-3.947859043,7.88532e-05,0.00145993
Tm2d1,1262.492308,0.34465886,0.087286814,3.948578755,7.86166e-05,0.001457313
Ncald,7071.975666,-0.285102367,0.072161516,-3.950892129,7.78604e-05,0.001445048
Cldnd1,2223.967361,0.367220227,0.092943637,3.950999089,7.78256e-05,0.001445048
Rgs2,5334.010609,0.438842848,0.110989334,3.953919117,7.68814e-05,0.00143035
Ppp1r12b,2261.253364,-0.326078377,0.082465187,-3.954133718,7.68124e-05,0.00143035
Bloc1s2,1623.147775,0.384239021,0.097127336,3.956033748,7.62044e-05,0.001421266
Gm17018,1367.097328,0.375312282,0.094871065,3.956024758,7.62073e-05,0.001421266
Mylip,444.9118304,-0.536388447,0.135545557,-3.957255855,7.58157e-05,0.00141742
Nos1,1384.284937,0.467216095,0.117946166,3.961265631,7.45535e-05,0.001395529
Myrip,802.3101824,-0.462009872,0.116565726,-3.963513885,7.38546e-05,0.00138414
Lamtor2,1334.282388,0.434587252,0.109636829,3.96388016,7.37413e-05,0.001383712
Emc4,2363.929995,0.317582018,0.080080244,3.96579733,7.3151e-05,0.001375084
2610005L07Rik,1602.088224,0.368727798,0.092980064,3.965665139,7.31916e-05,0.001375084
Gapdh,30800.82809,0.314904882,0.079387855,3.966663203,7.28859e-05,0.001372714
Naxe,942.5137822,0.388826022,0.097936021,3.970204402,7.1811e-05,0.001354138
Tmem11,1147.759945,0.485492047,0.122266586,3.970766376,7.16418e-05,0.001352615
Foxo3,1820.007773,-0.355485222,0.089502257,-3.971801768,7.13311e-05,0.001348413
Gem,205.2107786,0.701544684,0.176593439,3.972654308,7.10762e-05,0.001345257
Banf1,1497.465467,0.415857045,0.104648851,3.973832899,7.07252e-05,0.001340273
Zdhhc8,1781.210442,-0.399873952,0.100576967,-3.975800479,7.01429e-05,0.001330888
Rgs7bp,4255.492085,-0.308229356,0.077512864,-3.976492933,6.99391e-05,0.001328669
Lamp5,707.2672065,-0.48305006,0.121463059,-3.976929806,6.98108e-05,0.001327881
Maf,875.668064,-0.494635683,0.124216445,-3.982046682,6.83244e-05,0.001301226
Atp5g1,4270.042608,0.339080621,0.085142983,3.982484648,6.81985e-05,0.001300449
